index,value,infrence_time,Learning algorithm,Number of features selected (K),chosen_features,Selected Features scores,Filtering Algorithm,Fold,fs_time,Dataset Name,Number of samples,Original Number of features,CV Method
infrence_time,0.0011198803937683504,0.0011198803937683504,GaussianNB,1,['X86816_at'],[1],dssa,0,70.52770945802331,ARFF_Leukemia,72,7129,StratifiedKFold n_splits = 5
accuracy,0.6527777777777778,0.003364123274675674,SVC,1,['X86816_at'],[1],dssa,0,70.52770945802331,ARFF_Leukemia,72,7129,StratifiedKFold n_splits = 5
MCC,0.0,0.003364123274675674,SVC,1,['X86816_at'],[1],dssa,0,70.52770945802331,ARFF_Leukemia,72,7129,StratifiedKFold n_splits = 5
AUC,0.3719148936170213,0.003364123274675674,SVC,1,['X86816_at'],[1],dssa,0,70.52770945802331,ARFF_Leukemia,72,7129,StratifiedKFold n_splits = 5
PR-AUC,0.2822669712209621,0.003364123274675674,SVC,1,['X86816_at'],[1],dssa,0,70.52770945802331,ARFF_Leukemia,72,7129,StratifiedKFold n_splits = 5
infrence_time,0.003364123274675674,0.003364123274675674,SVC,1,['X86816_at'],[1],dssa,0,70.52770945802331,ARFF_Leukemia,72,7129,StratifiedKFold n_splits = 5
accuracy,0.6388888888888888,0.031165840906194515,LogisticRegression,2,"['X15822_at', 'X86816_at']",[1 1],dssa,0,70.52770945802331,ARFF_Leukemia,72,7129,StratifiedKFold n_splits = 5
MCC,-0.08655494824115181,0.031165840906194515,LogisticRegression,2,"['X15822_at', 'X86816_at']",[1 1],dssa,0,70.52770945802331,ARFF_Leukemia,72,7129,StratifiedKFold n_splits = 5
AUC,0.48,0.031165840906194515,LogisticRegression,2,"['X15822_at', 'X86816_at']",[1 1],dssa,0,70.52770945802331,ARFF_Leukemia,72,7129,StratifiedKFold n_splits = 5
PR-AUC,0.33629399681620076,0.031165840906194515,LogisticRegression,2,"['X15822_at', 'X86816_at']",[1 1],dssa,0,70.52770945802331,ARFF_Leukemia,72,7129,StratifiedKFold n_splits = 5
infrence_time,0.031165840906194515,0.031165840906194515,LogisticRegression,2,"['X15822_at', 'X86816_at']",[1 1],dssa,0,70.52770945802331,ARFF_Leukemia,72,7129,StratifiedKFold n_splits = 5
accuracy,0.625,2.531236774805519,RandomForestClassifier,2,"['X15822_at', 'X86816_at']",[1 1],dssa,0,70.52770945802331,ARFF_Leukemia,72,7129,StratifiedKFold n_splits = 5
MCC,0.1338832087466089,2.531236774805519,RandomForestClassifier,2,"['X15822_at', 'X86816_at']",[1 1],dssa,0,70.52770945802331,ARFF_Leukemia,72,7129,StratifiedKFold n_splits = 5
AUC,0.5842553191489362,2.531236774805519,RandomForestClassifier,2,"['X15822_at', 'X86816_at']",[1 1],dssa,0,70.52770945802331,ARFF_Leukemia,72,7129,StratifiedKFold n_splits = 5
PR-AUC,0.4731503956872435,2.531236774805519,RandomForestClassifier,2,"['X15822_at', 'X86816_at']",[1 1],dssa,0,70.52770945802331,ARFF_Leukemia,72,7129,StratifiedKFold n_splits = 5
infrence_time,2.531236774805519,2.531236774805519,RandomForestClassifier,2,"['X15822_at', 'X86816_at']",[1 1],dssa,0,70.52770945802331,ARFF_Leukemia,72,7129,StratifiedKFold n_splits = 5
accuracy,0.6944444444444444,0.0035117080486896965,KNeighborsClassifier,2,"['X15822_at', 'X86816_at']",[1 1],dssa,0,70.52770945802331,ARFF_Leukemia,72,7129,StratifiedKFold n_splits = 5
MCC,0.31370851763823276,0.0035117080486896965,KNeighborsClassifier,2,"['X15822_at', 'X86816_at']",[1 1],dssa,0,70.52770945802331,ARFF_Leukemia,72,7129,StratifiedKFold n_splits = 5
AUC,0.5987234042553191,0.0035117080486896965,KNeighborsClassifier,2,"['X15822_at', 'X86816_at']",[1 1],dssa,0,70.52770945802331,ARFF_Leukemia,72,7129,StratifiedKFold n_splits = 5
PR-AUC,0.44000652113976096,0.0035117080486896965,KNeighborsClassifier,2,"['X15822_at', 'X86816_at']",[1 1],dssa,0,70.52770945802331,ARFF_Leukemia,72,7129,StratifiedKFold n_splits = 5
infrence_time,0.0035117080486896965,0.0035117080486896965,KNeighborsClassifier,2,"['X15822_at', 'X86816_at']",[1 1],dssa,0,70.52770945802331,ARFF_Leukemia,72,7129,StratifiedKFold n_splits = 5
accuracy,0.6111111111111112,0.0022470396684689652,GaussianNB,2,"['X15822_at', 'X86816_at']",[1 1],dssa,0,70.52770945802331,ARFF_Leukemia,72,7129,StratifiedKFold n_splits = 5
MCC,-0.15207476616811838,0.0022470396684689652,GaussianNB,2,"['X15822_at', 'X86816_at']",[1 1],dssa,0,70.52770945802331,ARFF_Leukemia,72,7129,StratifiedKFold n_splits = 5
AUC,0.4868085106382979,0.0022470396684689652,GaussianNB,2,"['X15822_at', 'X86816_at']",[1 1],dssa,0,70.52770945802331,ARFF_Leukemia,72,7129,StratifiedKFold n_splits = 5
PR-AUC,0.3267711340103305,0.0022470396684689652,GaussianNB,2,"['X15822_at', 'X86816_at']",[1 1],dssa,0,70.52770945802331,ARFF_Leukemia,72,7129,StratifiedKFold n_splits = 5
infrence_time,0.0022470396684689652,0.0022470396684689652,GaussianNB,2,"['X15822_at', 'X86816_at']",[1 1],dssa,0,70.52770945802331,ARFF_Leukemia,72,7129,StratifiedKFold n_splits = 5
accuracy,0.6527777777777778,0.005828655454226666,SVC,2,"['X15822_at', 'X86816_at']",[1 1],dssa,0,70.52770945802331,ARFF_Leukemia,72,7129,StratifiedKFold n_splits = 5
MCC,0.0,0.005828655454226666,SVC,2,"['X15822_at', 'X86816_at']",[1 1],dssa,0,70.52770945802331,ARFF_Leukemia,72,7129,StratifiedKFold n_splits = 5
AUC,0.294468085106383,0.005828655454226666,SVC,2,"['X15822_at', 'X86816_at']",[1 1],dssa,0,70.52770945802331,ARFF_Leukemia,72,7129,StratifiedKFold n_splits = 5
PR-AUC,0.2544649991242999,0.005828655454226666,SVC,2,"['X15822_at', 'X86816_at']",[1 1],dssa,0,70.52770945802331,ARFF_Leukemia,72,7129,StratifiedKFold n_splits = 5
infrence_time,0.005828655454226666,0.005828655454226666,SVC,2,"['X15822_at', 'X86816_at']",[1 1],dssa,0,70.52770945802331,ARFF_Leukemia,72,7129,StratifiedKFold n_splits = 5
accuracy,0.6388888888888888,0.03643458290025592,LogisticRegression,3,"['X15525_rna1_at', 'X15822_at', 'X86816_at']",[1 1 1],dssa,0,70.52770945802331,ARFF_Leukemia,72,7129,StratifiedKFold n_splits = 5
MCC,0.03028393212472416,0.03643458290025592,LogisticRegression,3,"['X15525_rna1_at', 'X15822_at', 'X86816_at']",[1 1 1],dssa,0,70.52770945802331,ARFF_Leukemia,72,7129,StratifiedKFold n_splits = 5
AUC,0.45021276595744686,0.03643458290025592,LogisticRegression,3,"['X15525_rna1_at', 'X15822_at', 'X86816_at']",[1 1 1],dssa,0,70.52770945802331,ARFF_Leukemia,72,7129,StratifiedKFold n_splits = 5
PR-AUC,0.3441150525770328,0.03643458290025592,LogisticRegression,3,"['X15525_rna1_at', 'X15822_at', 'X86816_at']",[1 1 1],dssa,0,70.52770945802331,ARFF_Leukemia,72,7129,StratifiedKFold n_splits = 5
infrence_time,0.03643458290025592,0.03643458290025592,LogisticRegression,3,"['X15525_rna1_at', 'X15822_at', 'X86816_at']",[1 1 1],dssa,0,70.52770945802331,ARFF_Leukemia,72,7129,StratifiedKFold n_splits = 5
accuracy,0.6111111111111112,2.5355692512562706,RandomForestClassifier,3,"['X15525_rna1_at', 'X15822_at', 'X86816_at']",[1 1 1],dssa,0,70.52770945802331,ARFF_Leukemia,72,7129,StratifiedKFold n_splits = 5
MCC,0.05686864296949145,2.5355692512562706,RandomForestClassifier,3,"['X15525_rna1_at', 'X15822_at', 'X86816_at']",[1 1 1],dssa,0,70.52770945802331,ARFF_Leukemia,72,7129,StratifiedKFold n_splits = 5
AUC,0.44723404255319155,2.5355692512562706,RandomForestClassifier,3,"['X15525_rna1_at', 'X15822_at', 'X86816_at']",[1 1 1],dssa,0,70.52770945802331,ARFF_Leukemia,72,7129,StratifiedKFold n_splits = 5
PR-AUC,0.330854557475322,2.5355692512562706,RandomForestClassifier,3,"['X15525_rna1_at', 'X15822_at', 'X86816_at']",[1 1 1],dssa,0,70.52770945802331,ARFF_Leukemia,72,7129,StratifiedKFold n_splits = 5
infrence_time,2.5355692512562706,2.5355692512562706,RandomForestClassifier,3,"['X15525_rna1_at', 'X15822_at', 'X86816_at']",[1 1 1],dssa,0,70.52770945802331,ARFF_Leukemia,72,7129,StratifiedKFold n_splits = 5
accuracy,0.5,0.002290371081067456,KNeighborsClassifier,3,"['X15525_rna1_at', 'X15822_at', 'X86816_at']",[1 1 1],dssa,0,70.52770945802331,ARFF_Leukemia,72,7129,StratifiedKFold n_splits = 5
MCC,-0.14708564032266805,0.002290371081067456,KNeighborsClassifier,3,"['X15525_rna1_at', 'X15822_at', 'X86816_at']",[1 1 1],dssa,0,70.52770945802331,ARFF_Leukemia,72,7129,StratifiedKFold n_splits = 5
AUC,0.4485106382978723,0.002290371081067456,KNeighborsClassifier,3,"['X15525_rna1_at', 'X15822_at', 'X86816_at']",[1 1 1],dssa,0,70.52770945802331,ARFF_Leukemia,72,7129,StratifiedKFold n_splits = 5
PR-AUC,0.331056166056166,0.002290371081067456,KNeighborsClassifier,3,"['X15525_rna1_at', 'X15822_at', 'X86816_at']",[1 1 1],dssa,0,70.52770945802331,ARFF_Leukemia,72,7129,StratifiedKFold n_splits = 5
infrence_time,0.002290371081067456,0.002290371081067456,KNeighborsClassifier,3,"['X15525_rna1_at', 'X15822_at', 'X86816_at']",[1 1 1],dssa,0,70.52770945802331,ARFF_Leukemia,72,7129,StratifiedKFold n_splits = 5
accuracy,0.6388888888888888,0.0017123562542514668,GaussianNB,3,"['X15525_rna1_at', 'X15822_at', 'X86816_at']",[1 1 1],dssa,0,70.52770945802331,ARFF_Leukemia,72,7129,StratifiedKFold n_splits = 5
MCC,0.056073701459096,0.0017123562542514668,GaussianNB,3,"['X15525_rna1_at', 'X15822_at', 'X86816_at']",[1 1 1],dssa,0,70.52770945802331,ARFF_Leukemia,72,7129,StratifiedKFold n_splits = 5
AUC,0.5327659574468084,0.0017123562542514668,GaussianNB,3,"['X15525_rna1_at', 'X15822_at', 'X86816_at']",[1 1 1],dssa,0,70.52770945802331,ARFF_Leukemia,72,7129,StratifiedKFold n_splits = 5
PR-AUC,0.387169691897211,0.0017123562542514668,GaussianNB,3,"['X15525_rna1_at', 'X15822_at', 'X86816_at']",[1 1 1],dssa,0,70.52770945802331,ARFF_Leukemia,72,7129,StratifiedKFold n_splits = 5
infrence_time,0.0017123562542514668,0.0017123562542514668,GaussianNB,3,"['X15525_rna1_at', 'X15822_at', 'X86816_at']",[1 1 1],dssa,0,70.52770945802331,ARFF_Leukemia,72,7129,StratifiedKFold n_splits = 5
accuracy,0.6527777777777778,0.005257397036378582,SVC,3,"['X15525_rna1_at', 'X15822_at', 'X86816_at']",[1 1 1],dssa,0,70.52770945802331,ARFF_Leukemia,72,7129,StratifiedKFold n_splits = 5
MCC,0.0,0.005257397036378582,SVC,3,"['X15525_rna1_at', 'X15822_at', 'X86816_at']",[1 1 1],dssa,0,70.52770945802331,ARFF_Leukemia,72,7129,StratifiedKFold n_splits = 5
AUC,0.21361702127659576,0.005257397036378582,SVC,3,"['X15525_rna1_at', 'X15822_at', 'X86816_at']",[1 1 1],dssa,0,70.52770945802331,ARFF_Leukemia,72,7129,StratifiedKFold n_splits = 5
PR-AUC,0.23618041995550568,0.005257397036378582,SVC,3,"['X15525_rna1_at', 'X15822_at', 'X86816_at']",[1 1 1],dssa,0,70.52770945802331,ARFF_Leukemia,72,7129,StratifiedKFold n_splits = 5
infrence_time,0.005257397036378582,0.005257397036378582,SVC,3,"['X15525_rna1_at', 'X15822_at', 'X86816_at']",[1 1 1],dssa,0,70.52770945802331,ARFF_Leukemia,72,7129,StratifiedKFold n_splits = 5
accuracy,0.5833333333333334,0.03654019583740996,LogisticRegression,4,"['L34820_at', 'X15525_rna1_at', 'X15822_at', 'X86816_at']",[1 1 1 1],dssa,0,70.52770945802331,ARFF_Leukemia,72,7129,StratifiedKFold n_splits = 5
MCC,-0.1992363955573958,0.03654019583740996,LogisticRegression,4,"['L34820_at', 'X15525_rna1_at', 'X15822_at', 'X86816_at']",[1 1 1 1],dssa,0,70.52770945802331,ARFF_Leukemia,72,7129,StratifiedKFold n_splits = 5
AUC,0.4697872340425532,0.03654019583740996,LogisticRegression,4,"['L34820_at', 'X15525_rna1_at', 'X15822_at', 'X86816_at']",[1 1 1 1],dssa,0,70.52770945802331,ARFF_Leukemia,72,7129,StratifiedKFold n_splits = 5
PR-AUC,0.3379978316660096,0.03654019583740996,LogisticRegression,4,"['L34820_at', 'X15525_rna1_at', 'X15822_at', 'X86816_at']",[1 1 1 1],dssa,0,70.52770945802331,ARFF_Leukemia,72,7129,StratifiedKFold n_splits = 5
infrence_time,0.03654019583740996,0.03654019583740996,LogisticRegression,4,"['L34820_at', 'X15525_rna1_at', 'X15822_at', 'X86816_at']",[1 1 1 1],dssa,0,70.52770945802331,ARFF_Leukemia,72,7129,StratifiedKFold n_splits = 5
accuracy,0.5694444444444444,2.514438979120718,RandomForestClassifier,4,"['L34820_at', 'X15525_rna1_at', 'X15822_at', 'X86816_at']",[1 1 1 1],dssa,0,70.52770945802331,ARFF_Leukemia,72,7129,StratifiedKFold n_splits = 5
MCC,-0.0634738354390803,2.514438979120718,RandomForestClassifier,4,"['L34820_at', 'X15525_rna1_at', 'X15822_at', 'X86816_at']",[1 1 1 1],dssa,0,70.52770945802331,ARFF_Leukemia,72,7129,StratifiedKFold n_splits = 5
AUC,0.4770212765957447,2.514438979120718,RandomForestClassifier,4,"['L34820_at', 'X15525_rna1_at', 'X15822_at', 'X86816_at']",[1 1 1 1],dssa,0,70.52770945802331,ARFF_Leukemia,72,7129,StratifiedKFold n_splits = 5
PR-AUC,0.35916847785359685,2.514438979120718,RandomForestClassifier,4,"['L34820_at', 'X15525_rna1_at', 'X15822_at', 'X86816_at']",[1 1 1 1],dssa,0,70.52770945802331,ARFF_Leukemia,72,7129,StratifiedKFold n_splits = 5
infrence_time,2.514438979120718,2.514438979120718,RandomForestClassifier,4,"['L34820_at', 'X15525_rna1_at', 'X15822_at', 'X86816_at']",[1 1 1 1],dssa,0,70.52770945802331,ARFF_Leukemia,72,7129,StratifiedKFold n_splits = 5
accuracy,0.5416666666666666,0.005217583591325415,KNeighborsClassifier,4,"['L34820_at', 'X15525_rna1_at', 'X15822_at', 'X86816_at']",[1 1 1 1],dssa,0,70.52770945802331,ARFF_Leukemia,72,7129,StratifiedKFold n_splits = 5
MCC,-0.06151390672141489,0.005217583591325415,KNeighborsClassifier,4,"['L34820_at', 'X15525_rna1_at', 'X15822_at', 'X86816_at']",[1 1 1 1],dssa,0,70.52770945802331,ARFF_Leukemia,72,7129,StratifiedKFold n_splits = 5
AUC,0.5506382978723405,0.005217583591325415,KNeighborsClassifier,4,"['L34820_at', 'X15525_rna1_at', 'X15822_at', 'X86816_at']",[1 1 1 1],dssa,0,70.52770945802331,ARFF_Leukemia,72,7129,StratifiedKFold n_splits = 5
PR-AUC,0.3812343802769334,0.005217583591325415,KNeighborsClassifier,4,"['L34820_at', 'X15525_rna1_at', 'X15822_at', 'X86816_at']",[1 1 1 1],dssa,0,70.52770945802331,ARFF_Leukemia,72,7129,StratifiedKFold n_splits = 5
infrence_time,0.005217583591325415,0.005217583591325415,KNeighborsClassifier,4,"['L34820_at', 'X15525_rna1_at', 'X15822_at', 'X86816_at']",[1 1 1 1],dssa,0,70.52770945802331,ARFF_Leukemia,72,7129,StratifiedKFold n_splits = 5
accuracy,0.5833333333333334,0.0029362175199720594,GaussianNB,4,"['L34820_at', 'X15525_rna1_at', 'X15822_at', 'X86816_at']",[1 1 1 1],dssa,0,70.52770945802331,ARFF_Leukemia,72,7129,StratifiedKFold n_splits = 5
MCC,-0.06644645538266178,0.0029362175199720594,GaussianNB,4,"['L34820_at', 'X15525_rna1_at', 'X15822_at', 'X86816_at']",[1 1 1 1],dssa,0,70.52770945802331,ARFF_Leukemia,72,7129,StratifiedKFold n_splits = 5
AUC,0.5514893617021277,0.0029362175199720594,GaussianNB,4,"['L34820_at', 'X15525_rna1_at', 'X15822_at', 'X86816_at']",[1 1 1 1],dssa,0,70.52770945802331,ARFF_Leukemia,72,7129,StratifiedKFold n_splits = 5
PR-AUC,0.40433922663447763,0.0029362175199720594,GaussianNB,4,"['L34820_at', 'X15525_rna1_at', 'X15822_at', 'X86816_at']",[1 1 1 1],dssa,0,70.52770945802331,ARFF_Leukemia,72,7129,StratifiedKFold n_splits = 5
infrence_time,0.0029362175199720594,0.0029362175199720594,GaussianNB,4,"['L34820_at', 'X15525_rna1_at', 'X15822_at', 'X86816_at']",[1 1 1 1],dssa,0,70.52770945802331,ARFF_Leukemia,72,7129,StratifiedKFold n_splits = 5
accuracy,0.6527777777777778,0.007423273339453671,SVC,4,"['L34820_at', 'X15525_rna1_at', 'X15822_at', 'X86816_at']",[1 1 1 1],dssa,0,70.52770945802331,ARFF_Leukemia,72,7129,StratifiedKFold n_splits = 5
MCC,0.0,0.007423273339453671,SVC,4,"['L34820_at', 'X15525_rna1_at', 'X15822_at', 'X86816_at']",[1 1 1 1],dssa,0,70.52770945802331,ARFF_Leukemia,72,7129,StratifiedKFold n_splits = 5
AUC,0.18212765957446805,0.007423273339453671,SVC,4,"['L34820_at', 'X15525_rna1_at', 'X15822_at', 'X86816_at']",[1 1 1 1],dssa,0,70.52770945802331,ARFF_Leukemia,72,7129,StratifiedKFold n_splits = 5
PR-AUC,0.22967601728588716,0.007423273339453671,SVC,4,"['L34820_at', 'X15525_rna1_at', 'X15822_at', 'X86816_at']",[1 1 1 1],dssa,0,70.52770945802331,ARFF_Leukemia,72,7129,StratifiedKFold n_splits = 5
infrence_time,0.007423273339453671,0.007423273339453671,SVC,4,"['L34820_at', 'X15525_rna1_at', 'X15822_at', 'X86816_at']",[1 1 1 1],dssa,0,70.52770945802331,ARFF_Leukemia,72,7129,StratifiedKFold n_splits = 5
accuracy,0.5972222222222222,0.03588549210689962,LogisticRegression,5,"['L34673_at', 'L34820_at', 'X15525_rna1_at', 'X15822_at', 'X86816_at']",[1 1 1 1 1],dssa,0,70.52770945802331,ARFF_Leukemia,72,7129,StratifiedKFold n_splits = 5
MCC,-0.07219948723811553,0.03588549210689962,LogisticRegression,5,"['L34673_at', 'L34820_at', 'X15525_rna1_at', 'X15822_at', 'X86816_at']",[1 1 1 1 1],dssa,0,70.52770945802331,ARFF_Leukemia,72,7129,StratifiedKFold n_splits = 5
AUC,0.4723404255319149,0.03588549210689962,LogisticRegression,5,"['L34673_at', 'L34820_at', 'X15525_rna1_at', 'X15822_at', 'X86816_at']",[1 1 1 1 1],dssa,0,70.52770945802331,ARFF_Leukemia,72,7129,StratifiedKFold n_splits = 5
PR-AUC,0.33777856212519036,0.03588549210689962,LogisticRegression,5,"['L34673_at', 'L34820_at', 'X15525_rna1_at', 'X15822_at', 'X86816_at']",[1 1 1 1 1],dssa,0,70.52770945802331,ARFF_Leukemia,72,7129,StratifiedKFold n_splits = 5
infrence_time,0.03588549210689962,0.03588549210689962,LogisticRegression,5,"['L34673_at', 'L34820_at', 'X15525_rna1_at', 'X15822_at', 'X86816_at']",[1 1 1 1 1],dssa,0,70.52770945802331,ARFF_Leukemia,72,7129,StratifiedKFold n_splits = 5
accuracy,0.6111111111111112,2.485783610260114,RandomForestClassifier,5,"['L34673_at', 'L34820_at', 'X15525_rna1_at', 'X15822_at', 'X86816_at']",[1 1 1 1 1],dssa,0,70.52770945802331,ARFF_Leukemia,72,7129,StratifiedKFold n_splits = 5
MCC,0.09285123940500875,2.485783610260114,RandomForestClassifier,5,"['L34673_at', 'L34820_at', 'X15525_rna1_at', 'X15822_at', 'X86816_at']",[1 1 1 1 1],dssa,0,70.52770945802331,ARFF_Leukemia,72,7129,StratifiedKFold n_splits = 5
AUC,0.5714893617021277,2.485783610260114,RandomForestClassifier,5,"['L34673_at', 'L34820_at', 'X15525_rna1_at', 'X15822_at', 'X86816_at']",[1 1 1 1 1],dssa,0,70.52770945802331,ARFF_Leukemia,72,7129,StratifiedKFold n_splits = 5
PR-AUC,0.43183510454683793,2.485783610260114,RandomForestClassifier,5,"['L34673_at', 'L34820_at', 'X15525_rna1_at', 'X15822_at', 'X86816_at']",[1 1 1 1 1],dssa,0,70.52770945802331,ARFF_Leukemia,72,7129,StratifiedKFold n_splits = 5
infrence_time,2.485783610260114,2.485783610260114,RandomForestClassifier,5,"['L34673_at', 'L34820_at', 'X15525_rna1_at', 'X15822_at', 'X86816_at']",[1 1 1 1 1],dssa,0,70.52770945802331,ARFF_Leukemia,72,7129,StratifiedKFold n_splits = 5
accuracy,0.6527777777777778,0.008906681659734912,KNeighborsClassifier,5,"['L34673_at', 'L34820_at', 'X15525_rna1_at', 'X15822_at', 'X86816_at']",[1 1 1 1 1],dssa,0,70.52770945802331,ARFF_Leukemia,72,7129,StratifiedKFold n_splits = 5
MCC,0.22691267417693456,0.008906681659734912,KNeighborsClassifier,5,"['L34673_at', 'L34820_at', 'X15525_rna1_at', 'X15822_at', 'X86816_at']",[1 1 1 1 1],dssa,0,70.52770945802331,ARFF_Leukemia,72,7129,StratifiedKFold n_splits = 5
AUC,0.6451063829787235,0.008906681659734912,KNeighborsClassifier,5,"['L34673_at', 'L34820_at', 'X15525_rna1_at', 'X15822_at', 'X86816_at']",[1 1 1 1 1],dssa,0,70.52770945802331,ARFF_Leukemia,72,7129,StratifiedKFold n_splits = 5
PR-AUC,0.4437045177045177,0.008906681659734912,KNeighborsClassifier,5,"['L34673_at', 'L34820_at', 'X15525_rna1_at', 'X15822_at', 'X86816_at']",[1 1 1 1 1],dssa,0,70.52770945802331,ARFF_Leukemia,72,7129,StratifiedKFold n_splits = 5
infrence_time,0.008906681659734912,0.008906681659734912,KNeighborsClassifier,5,"['L34673_at', 'L34820_at', 'X15525_rna1_at', 'X15822_at', 'X86816_at']",[1 1 1 1 1],dssa,0,70.52770945802331,ARFF_Leukemia,72,7129,StratifiedKFold n_splits = 5
accuracy,0.5972222222222222,0.0040099727145085735,GaussianNB,5,"['L34673_at', 'L34820_at', 'X15525_rna1_at', 'X15822_at', 'X86816_at']",[1 1 1 1 1],dssa,0,70.52770945802331,ARFF_Leukemia,72,7129,StratifiedKFold n_splits = 5
MCC,0.01023771539340005,0.0040099727145085735,GaussianNB,5,"['L34673_at', 'L34820_at', 'X15525_rna1_at', 'X15822_at', 'X86816_at']",[1 1 1 1 1],dssa,0,70.52770945802331,ARFF_Leukemia,72,7129,StratifiedKFold n_splits = 5
AUC,0.5659574468085107,0.0040099727145085735,GaussianNB,5,"['L34673_at', 'L34820_at', 'X15525_rna1_at', 'X15822_at', 'X86816_at']",[1 1 1 1 1],dssa,0,70.52770945802331,ARFF_Leukemia,72,7129,StratifiedKFold n_splits = 5
PR-AUC,0.3922849623153591,0.0040099727145085735,GaussianNB,5,"['L34673_at', 'L34820_at', 'X15525_rna1_at', 'X15822_at', 'X86816_at']",[1 1 1 1 1],dssa,0,70.52770945802331,ARFF_Leukemia,72,7129,StratifiedKFold n_splits = 5
infrence_time,0.0040099727145085735,0.0040099727145085735,GaussianNB,5,"['L34673_at', 'L34820_at', 'X15525_rna1_at', 'X15822_at', 'X86816_at']",[1 1 1 1 1],dssa,0,70.52770945802331,ARFF_Leukemia,72,7129,StratifiedKFold n_splits = 5
accuracy,0.625,0.007111868122592568,SVC,5,"['L34673_at', 'L34820_at', 'X15525_rna1_at', 'X15822_at', 'X86816_at']",[1 1 1 1 1],dssa,0,70.52770945802331,ARFF_Leukemia,72,7129,StratifiedKFold n_splits = 5
MCC,-0.12327841818038449,0.007111868122592568,SVC,5,"['L34673_at', 'L34820_at', 'X15525_rna1_at', 'X15822_at', 'X86816_at']",[1 1 1 1 1],dssa,0,70.52770945802331,ARFF_Leukemia,72,7129,StratifiedKFold n_splits = 5
